"State","Avg","Std"
"'0000'",0.429719607468485,0.00585870817662023
"'1111'",0.358644605970482,0.00632694151119158
"'0011'",0.0371220475669429,0.00175875172179641
"'1100'",0.0364428232772071,0.00184337810271285
"'0001'",0.0304816233622257,0.00198591163187109
"'1000'",0.0298742128800284,0.00129543139883666
"'1110'",0.0150520443988604,0.00130063862663534
"'0111'",0.0149280538797128,0.0013272276686871
"'0100'",0.012561132098944,0.00118119413157245
"'0010'",0.011691649248071,0.00126136683186247
"'1011'",0.00570986731147177,0.000868026333450368
"'1010'",0.00510196503580968,0.000701038616782179
"'0101'",0.00472084923969633,0.000693319185072343
"'1101'",0.00471949239152501,0.000884641434683623
"'1001'",0.00218027794448757,0.000317114240897189
"'0110'",0.00104974792605089,0.000297178626916159
